timestamp,sport,game_date,player,stat,line,opponent,risk_type,recommendation,score,confidence,result,actual_stat,reasons
2026-06-17 17:18:38,WNBA,2026-06-17,Kayla McBride,PRA,19.5,LAS,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kelsey Plum,PRA,26.5,MIN,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,25.5,LAS,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,24.5,LAS,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,27.5,LAS,NORMAL,LEAN LESS,,MEDIUM,WIN,26.0,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,34.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,33.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Natasha Howard,PRA,29.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nneka Ogwumike,PRA,28.0,MIN,NORMAL,STRONG LESS,,HIGH,WIN,19.0,
2026-06-17 17:18:38,WNBA,2026-06-17,Nneka Ogwumike,PRA,29.5,MIN,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nneka Ogwumike,PRA,31.5,MIN,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kayla McBride,PRA,21.5,LAS,NORMAL,STRONG LESS,,HIGH,WIN,18.0,
2026-06-17 17:18:38,WNBA,2026-06-17,Kayla McBride,PRA,24.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kelsey Plum,PRA,28.5,MIN,NORMAL,STRONG LESS,,HIGH,DNP,DNP,
2026-06-17 17:18:38,WNBA,2026-06-17,Courtney Williams,PRA,29.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nneka Ogwumike,PRA,34.5,MIN,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kayla McBride,PRA,29.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kayla McBride,PRA,26.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,13.5,LAS,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,16.0,LAS,NORMAL,STRONG LESS,,HIGH,WIN,15.0,
2026-06-17 17:18:38,WNBA,2026-06-17,Kelsey Plum,PRA,39.5,MIN,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Kelsey Plum,PRA,34.5,MIN,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Courtney Williams,PRA,34.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,14.5,LAS,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,23.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,21.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:18:38,WNBA,2026-06-17,Nia Coffey,PRA,19.5,LAS,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:23:58,WNBA,2026-06-17,A'ja Wilson,PTS,19.5,PHX,GOBLIN,LEAN MORE,,MEDIUM,WIN,33.0,
2026-06-17 17:23:58,WNBA,2026-06-17,Alyssa Thomas,AST,8.5,LVA,DEMON,LEAN MORE,,MEDIUM,WIN,11.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,19.5,IND,GOBLIN,STRONG MORE,,HIGH,WIN,27.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Allisha Gray,PRA,19.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,20.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,24.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,33.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,29.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,33.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,28.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,33.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,30.5,IND,NORMAL,LEAN MORE,,MEDIUM,WIN,33.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,25.5,IND,NORMAL,LEAN MORE,,MEDIUM,WIN,27.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,24.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,27.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,23.5,IND,GOBLIN,LEAN MORE,,MEDIUM,WIN,27.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,19.5,ATL,GOBLIN,LEAN MORE,,MEDIUM,WIN,28.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,22.5,ATL,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Jordin Canada,PRA,19.5,IND,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,24.5,ATL,NORMAL,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Allisha Gray,PRA,22.5,IND,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,29.5,ATL,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Jordin Canada,PRA,22.5,IND,NORMAL,LEAN LESS,,MEDIUM,LOSS,25.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Jordin Canada,PRA,20.5,IND,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,34.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,29.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Allisha Gray,PRA,24.0,IND,NORMAL,LEAN LESS,,MEDIUM,WIN,20.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Jordin Canada,PRA,24.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,36.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,31.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Rhyne Howard,PRA,34.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Angel Reese,PRA,39.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,31.5,ATL,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,30.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,29.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Kelsey Mitchell,PRA,34.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,33.5,ATL,NORMAL,STRONG LESS,,HIGH,LOSS,35.0,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,44.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,39.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Caitlin Clark,PRA,34.5,ATL,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Allisha Gray,PRA,29.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Jordin Canada,PRA,29.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:30:56,WNBA,2026-06-17,Allisha Gray,PRA,34.5,IND,DEMON,PASS,,LOW,PENDING,,
2026-06-17 17:33:07,WNBA,2026-06-17,Kamilla Cardoso,PRA,22.5,NYL,NORMAL,LEAN MORE,,MEDIUM,LOSS,18.0,
2026-06-17 17:33:07,WNBA,2026-06-17,Breanna Stewart,REB,6.5,CHI,GOBLIN,PASS,,LOW,PENDING,,
2026-06-17 17:33:07,WNBA,2026-06-17,Breanna Stewart,REB,8.5,CHI,NORMAL,LEAN LESS,,MEDIUM,WIN,6.0,
2026-06-17 17:34:45,WNBA,2026-06-17,Jessica Shepard,PTS,11.5,GSV,NORMAL,LEAN LESS,,MEDIUM,LOSS,14.0,
2026-06-17 17:40:28,WNBA,2026-06-17,Skylar Diggins,Rebs+Asts,7.5,NYL,NORMAL,STRONG MORE,,HIGH,WIN,10.0,
2026-06-19 00:11:52,WNBA,2026-06-19,Sabrina Ionescu,PRA,22.5,WAS,NORMAL,STRONG MORE,5.0,HIGH,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Breanna Stewart,PTS,14.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Gabby Williams,PTS,11.5,MIN,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Gabby Williams,PRA,22.5,MIN,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Brittney Griner,PRA,19.5,TOR,NORMAL,LEAN LESS,-2.0,MEDIUM,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Jonquel Jones,PTS,13.5,WAS,NORMAL,LEAN LESS,-3.0,MEDIUM,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Michaela Onyenwere,PTS,11.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Courtney Williams,REB,5.5,GSV,NORMAL,LEAN LESS,-3.0,MEDIUM,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Gabby Williams,PTS,15.5,MIN,NORMAL,LEAN LESS,-3.0,MEDIUM,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Gabby Williams,PTS,17.5,MIN,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Marina Mabrey,PRA,27.5,CON,NORMAL,STRONG LESS,-4.0,HIGH,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Jonquel Jones,PTS,14.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-19 00:11:52,WNBA,2026-06-19,Sonia Citron,PRA,23.5,NYL,NORMAL,STRONG LESS,-5.0,HIGH,PENDING,,
2026-06-19 00:19:26,WNBA,2026-06-19,Brittney Griner,Pts+Rebs,16.5,TOR,NORMAL,LEAN LESS,-2.0,MEDIUM,PENDING,,
2026-06-19 00:19:26,WNBA,2026-06-19,Jonquel Jones,Pts+Asts,16.5,WAS,NORMAL,STRONG LESS,-5.0,HIGH,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Angel Reese,PRA,29.5,IND,NORMAL,LEAN MORE,3.0,MEDIUM,LOSS,27.0,
2026-06-20 09:56:21,WNBA,2026-06-20,Angel Reese,PTS,11.5,IND,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Angel Reese,Pts+Rebs,27.0,IND,NORMAL,PASS,1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Arike Ogunbowale,PRA,21.0,CHI,NORMAL,PASS,1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Allisha Gray,AST,2.5,IND,DEMON,PASS,1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Caitlin Clark,PTS,14.5,ATL,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Angel Reese,PTS,15.5,IND,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Paige Bueckers,Rebs+Asts,9.5,CHI,DEMON,PASS,-1.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Angel Reese,Pts+Rebs,29.5,IND,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-20 09:56:21,WNBA,2026-06-20,Natisha Hiedeman,PRA,22.5,PHX,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,24.0,
2026-06-20 09:56:21,WNBA,2026-06-20,Caitlin Clark,PTS,19.5,ATL,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,26.0,
2026-06-20 09:56:21,WNBA,2026-06-20,Caitlin Clark,PRA,32.5,ATL,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,36.0,
2026-06-20 10:05:16,WNBA,2026-06-20,Sophie Cunningham,3PTM,1.5,ATL,DEMON,STRONG MORE,5.0,HIGH,WIN,3.0,
2026-06-20 10:05:16,WNBA,2026-06-20,Skylar Diggins,3PTM,1.5,DAL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 13:08:02,WNBA,2026-06-20,Azura Stevens,REB,6.0,DAL,NORMAL,STRONG MORE,5.0,HIGH,WIN,11.0,
2026-06-22 13:08:02,WNBA,2026-06-20,Azura Stevens,REB,6.5,DAL,DEMON,STRONG MORE,5.0,HIGH,WIN,11.0,
2026-06-22 13:08:02,WNBA,2026-06-20,Aliyah Boston,REB,8.0,ATL,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-22 13:08:02,WNBA,2026-06-20,Kahleah Copper,REB,3.5,SEA,DEMON,PASS,-2.0,LOW,PENDING,,
2026-06-22 13:08:02,WNBA,2026-06-20,Aliyah Boston,PRA,28.5,ATL,NORMAL,STRONG LESS,-5.0,HIGH,WIN,28.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Sabrina Ionescu,PRA,19.5,LVA,GOBLIN,STRONG MORE,5.0,HIGH,WIN,30.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Chelsea Gray,PRA,19.5,NYL,GOBLIN,STRONG MORE,5.0,HIGH,WIN,24.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Sabrina Ionescu,PRA,20.5,LVA,GOBLIN,STRONG MORE,5.0,HIGH,WIN,30.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Satou Sabally,PRA,18.5,LVA,GOBLIN,STRONG MORE,5.0,HIGH,LOSS,4.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Jackie Young,PRA,24.5,NYL,GOBLIN,STRONG MORE,5.0,HIGH,WIN,30.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Sabrina Ionescu,PRA,21.5,LVA,NORMAL,STRONG MORE,5.0,HIGH,WIN,30.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Chelsea Gray,PRA,20.5,NYL,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,24.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Jonquel Jones,PRA,19.5,LVA,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,22.0,
2026-06-22 20:54:01,WNBA,2026-06-23,Satou Sabally,PRA,20.5,LVA,NORMAL,LEAN MORE,3.0,MEDIUM,LOSS,4.0,
2026-06-22 20:54:01,WNBA,2026-06-23,A'ja Wilson,PRA,36.5,NYL,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,A'ja Wilson,PRA,34.5,NYL,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Jackie Young,PRA,26.5,NYL,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Breanna Stewart,PRA,24.5,LVA,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Sabrina Ionescu,PRA,24.5,LVA,DEMON,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Breanna Stewart,PRA,27.5,LVA,GOBLIN,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Satou Sabally,PRA,24.5,LVA,DEMON,PASS,1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,A'ja Wilson,PRA,39.0,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Chelsea Gray,PRA,22.5,NYL,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Jonquel Jones,PRA,22.5,LVA,GOBLIN,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Breanna Stewart,PRA,29.5,LVA,NORMAL,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Satou Sabally,PRA,26.5,LVA,DEMON,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,Sabrina Ionescu,PRA,28.5,LVA,DEMON,PASS,-1.0,LOW,PENDING,,
2026-06-22 20:54:01,WNBA,2026-06-23,A'ja Wilson,PRA,42.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jonquel Jones,PRA,24.5,LVA,NORMAL,LEAN LESS,-3.0,MEDIUM,WIN,22.0,
2026-06-22 20:54:02,WNBA,2026-06-23,Chelsea Gray,PRA,24.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jackie Young,PRA,28.5,NYL,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,30.0,
2026-06-22 20:54:02,WNBA,2026-06-23,Satou Sabally,PRA,28.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Chelsea Gray,PRA,29.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Sabrina Ionescu,PRA,29.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Chelsea Gray,PRA,26.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Breanna Stewart,PRA,34.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Breanna Stewart,PRA,39.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jackie Young,PRA,39.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Breanna Stewart,PRA,35.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jackie Young,PRA,34.5,NYL,DEMON,PASS,-3.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,NaLyssa Smith,PRA,17.5,NYL,NORMAL,STRONG LESS,-5.0,HIGH,WIN,8.0,
2026-06-22 20:54:02,WNBA,2026-06-23,A'ja Wilson,PRA,44.5,NYL,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jonquel Jones,PRA,29.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jonquel Jones,PRA,28.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,A'ja Wilson,PRA,49.5,NYL,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 20:54:02,WNBA,2026-06-23,Jonquel Jones,PRA,34.5,LVA,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:31,WNBA,2026-06-24,Courtney Williams,PRA,19.5,WAS,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,10.0,
2026-06-22 21:01:31,WNBA,2026-06-24,Kayla McBride,PRA,18.5,WAS,GOBLIN,PASS,-1.0,LOW,PENDING,,
2026-06-22 21:01:31,WNBA,2026-06-24,Courtney Williams,PRA,24.5,WAS,NORMAL,LEAN LESS,-3.0,MEDIUM,WIN,10.0,
2026-06-22 21:01:31,WNBA,2026-06-24,Courtney Williams,PRA,22.5,WAS,GOBLIN,PASS,-3.0,LOW,PENDING,,
2026-06-22 21:01:31,WNBA,2026-06-24,Kayla McBride,PRA,19.5,WAS,GOBLIN,PASS,-3.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Sonia Citron,PRA,19.5,MIN,GOBLIN,PASS,-3.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Kayla McBride,PRA,20.5,WAS,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,27.0,
2026-06-22 21:01:32,WNBA,2026-06-24,Kayla McBride,PRA,24.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Sonia Citron,PRA,22.0,MIN,NORMAL,STRONG LESS,-5.0,HIGH,LOSS,34.0,
2026-06-22 21:01:32,WNBA,2026-06-24,Kayla McBride,PRA,29.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Sonia Citron,PRA,24.5,MIN,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Courtney Williams,PRA,29.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Kayla McBride,PRA,26.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Courtney Williams,PRA,28.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Sonia Citron,PRA,27.5,MIN,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-22 21:01:32,WNBA,2026-06-24,Courtney Williams,PRA,34.5,WAS,DEMON,PASS,-5.0,LOW,PENDING,,
2026-06-24 17:37:23,WNBA,2026-06-25,Chelsea Gray,PRA,19.5,DAL,GOBLIN,STRONG MORE,5.0,HIGH,WIN,22.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Paige Bueckers,PRA,24.5,LVA,GOBLIN,STRONG MORE,5.0,HIGH,WIN,33.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,A'ja Wilson,PRA,34.5,DAL,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,41.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jackie Young,PRA,24.5,DAL,GOBLIN,LEAN MORE,3.0,MEDIUM,WIN,34.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Arike Ogunbowale,PRA,19.5,LVA,GOBLIN,LEAN MORE,3.0,MEDIUM,LOSS,7.0,Last 10 average is above the line. | Season average is above the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,A'ja Wilson,PRA,39.5,DAL,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 60% or higher. | Recent trend is down. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Paige Bueckers,PRA,28.5,LVA,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Arike Ogunbowale,PRA,20.5,LVA,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Sabrina Ionescu,PRA,27.0,SEA,NORMAL,PASS,1.0,LOW,PENDING,,Last 10 average is below the line. | Season average is above the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is above the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Chelsea Gray,PRA,22.5,DAL,NORMAL,PASS,-1.0,LOW,PENDING,,Last 10 average is above the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Chelsea Gray,PRA,24.5,DAL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Natisha Hiedeman,PRA,23.5,NYL,NORMAL,LEAN LESS,-3.0,MEDIUM,WIN,14.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jackie Young,PRA,28.5,DAL,NORMAL,LEAN LESS,-3.0,MEDIUM,LOSS,34.0,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Natisha Hiedeman,PRA,19.5,NYL,GOBLIN,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Paige Bueckers,PRA,34.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Jackie Young,PRA,29.5,DAL,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is up. | Opponent average is below the line.
2026-06-24 17:37:23,WNBA,2026-06-25,Arike Ogunbowale,PRA,24.5,LVA,DEMON,PASS,-3.0,LOW,PENDING,,Last 10 average is below the line. | Season average is below the line. | Hit rate is 50% or lower. | Recent trend is down. | Opponent average is above the line.
